ID Venta,Fecha,Sucursal,SKU,Nombre del Producto,Cantidad Vendida,Precio Unitario,Descuento Aplicado,Total Venta,Método de Pago,Cliente ID
612,2023-09-02,Sucursal 2,VER-00002,Lechuga Orgánica,5,2000,1000,9000,Transferencia,C00270
1631,2023-06-09,Sucursal 3,VER-00002,Lechuga Orgánica,5,2000,1000,9000,Efectivo,C00191
2044,2023-02-10,Sucursal 3,VER-00002,Lechuga Orgánica,5,2000,1000,9000,Tarjeta de Débito,C00067
2316,2023-07-14,Sucursal 2,VER-00002,Lechuga Orgánica,5,2000,1000,9000,Billetera Digital,C00023
2407,2023-08-16,Sucursal 3,VER-00002,Lechuga Orgánica,5,2000,1000,9000,Tarjeta de Crédito,C00008
2702,2023-09-20,Sucursal 3,VER-00002,Lechuga Orgánica,5,2000,1000,9000,Tarjeta de Débito,C00189
2939,2024-01-06,Sucursal 3,VER-00002,Lechuga Orgánica,5,2000,1000,9000,Efectivo,C00297
3159,2023-01-22,Sucursal 1,VER-00002,Lechuga Orgánica,5,2000,1000,9000,Tarjeta de Crédito,C00275
3743,2023-01-05,Sucursal 3,VER-00002,Lechuga Orgánica,5,2000,1000,9000,Efectivo,C00104
4168,2023-02-24,Sucursal 1,VER-00002,Lechuga Orgánica,5,2000,1000,9000,Transferencia,C00021
4192,2023-05-10,Sucursal 3,VER-00002,Lechuga Orgánica,5,2000,1000,9000,Efectivo,C00143
4264,2023-05-25,Sucursal 1,VER-00002,Lechuga Orgánica,5,2000,1000,9000,Tarjeta de Crédito,C00035
4403,2023-11-21,Sucursal 1,VER-00002,Lechuga Orgánica,5,2000,1000,9000,Tarjeta de Débito,C00178
4602,2023-03-31,Sucursal 3,VER-00002,Lechuga Orgánica,5,2000,1000,9000,Transferencia,C00073
4739,2023-05-21,Sucursal 2,VER-00002,Lechuga Orgánica,5,2000,1000,9000,Billetera Digital,C00090
467,2023-08-14,Sucursal 3,LAC-00004,Leche Entera,3,3500,1500,9000,Tarjeta de Débito,C00074
860,2023-02-08,Sucursal 3,LAC-00004,Leche Entera,3,3500,1500,9000,Transferencia,C00234
1484,2024-01-14,Sucursal 2,LAC-00004,Leche Entera,3,3500,1500,9000,Transferencia,C00261
2487,2023-04-18,Sucursal 3,LAC-00004,Leche Entera,3,3500,1500,9000,Efectivo,C00141
3362,2023-12-17,Sucursal 3,LAC-00004,Leche Entera,3,3500,1500,9000,Transferencia,C00040
3634,2024-01-13,Sucursal 1,LAC-00004,Leche Entera,3,3500,1500,9000,Billetera Digital,C00232
3742,2023-08-04,Sucursal 3,LAC-00004,Leche Entera,3,3500,1500,9000,Tarjeta de Crédito,C00016
3814,2023-07-27,Sucursal 3,LAC-00004,Leche Entera,3,3500,1500,9000,Transferencia,C00297
3935,2023-11-29,Sucursal 2,LAC-00004,Leche Entera,3,3500,1500,9000,Billetera Digital,C00013
4359,2023-09-30,Sucursal 2,LAC-00004,Leche Entera,3,3500,1500,9000,Tarjeta de Débito,C00007
4800,2023-12-22,Sucursal 1,LAC-00004,Leche Entera,3,3500,1500,9000,Billetera Digital,C00147
4864,2023-05-13,Sucursal 2,LAC-00004,Leche Entera,3,3500,1500,9000,Tarjeta de Débito,C00074
1108,2024-01-09,Sucursal 2,BEB-00005,Agua Mineral,5,2000,1000,9000,Efectivo,C00032
1495,2023-01-21,Sucursal 3,BEB-00005,Agua Mineral,5,2000,1000,9000,Tarjeta de Crédito,C00011
3554,2023-12-23,Sucursal 2,BEB-00005,Agua Mineral,5,2000,1000,9000,Transferencia,C00004
907,2023-10-08,Sucursal 3,PAN-00003,Pan Integral,2,5000,500,9500,Tarjeta de Débito,C00195
1294,2023-03-14,Sucursal 1,PAN-00003,Pan Integral,2,5000,500,9500,Transferencia,C00158
1304,2023-12-28,Sucursal 2,PAN-00003,Pan Integral,2,5000,500,9500,Transferencia,C00244
1990,2024-01-12,Sucursal 3,PAN-00003,Pan Integral,2,5000,500,9500,Transferencia,C00088
2139,2023-09-21,Sucursal 3,PAN-00003,Pan Integral,2,5000,500,9500,Tarjeta de Débito,C00118
2349,2024-01-11,Sucursal 1,PAN-00003,Pan Integral,2,5000,500,9500,Tarjeta de Débito,C00079
196,2023-01-17,Sucursal 2,VER-00002,Lechuga Orgánica,5,2000,500,9500,Tarjeta de Crédito,C00093
556,2023-04-29,Sucursal 2,VER-00002,Lechuga Orgánica,5,2000,500,9500,Tarjeta de Débito,C00230
749,2023-09-20,Sucursal 2,VER-00002,Lechuga Orgánica,5,2000,500,9500,Efectivo,C00212
927,2023-04-08,Sucursal 1,VER-00002,Lechuga Orgánica,5,2000,500,9500,Transferencia,C00126
1767,2023-07-14,Sucursal 1,VER-00002,Lechuga Orgánica,5,2000,500,9500,Tarjeta de Crédito,C00083
3767,2024-01-20,Sucursal 1,VER-00002,Lechuga Orgánica,5,2000,500,9500,Tarjeta de Crédito,C00006
3773,2023-04-17,Sucursal 1,VER-00002,Lechuga Orgánica,5,2000,500,9500,Tarjeta de Crédito,C00156
1594,2023-12-30,Sucursal 1,LAC-00004,Leche Entera,3,3500,1000,9500,Billetera Digital,C00107
2963,2023-10-04,Sucursal 3,LAC-00004,Leche Entera,3,3500,1000,9500,Tarjeta de Débito,C00214
3141,2023-06-21,Sucursal 1,LAC-00004,Leche Entera,3,3500,1000,9500,Transferencia,C00123
3594,2024-01-31,Sucursal 3,LAC-00004,Leche Entera,3,3500,1000,9500,Tarjeta de Crédito,C00080
3901,2023-07-13,Sucursal 2,LAC-00004,Leche Entera,3,3500,1000,9500,Transferencia,C00292
4178,2023-10-19,Sucursal 2,LAC-00004,Leche Entera,3,3500,1000,9500,Tarjeta de Crédito,C00205
4355,2023-11-13,Sucursal 3,LAC-00004,Leche Entera,3,3500,1000,9500,Efectivo,C00075
4637,2023-01-11,Sucursal 3,LAC-00004,Leche Entera,3,3500,1000,9500,Efectivo,C00091
4907,2023-02-21,Sucursal 2,LAC-00004,Leche Entera,3,3500,1000,9500,Transferencia,C00111
212,2023-02-20,Sucursal 2,BEB-00005,Agua Mineral,5,2000,500,9500,Tarjeta de Débito,C00162
874,2023-10-23,Sucursal 3,BEB-00005,Agua Mineral,5,2000,500,9500,Tarjeta de Crédito,C00272
1432,2024-01-19,Sucursal 3,BEB-00005,Agua Mineral,5,2000,500,9500,Efectivo,C00072
2225,2023-08-02,Sucursal 2,BEB-00005,Agua Mineral,5,2000,500,9500,Transferencia,C00221
2385,2023-02-20,Sucursal 3,BEB-00005,Agua Mineral,5,2000,500,9500,Billetera Digital,C00138
4677,2023-04-10,Sucursal 1,BEB-00005,Agua Mineral,5,2000,500,9500,Transferencia,C00261
116,2024-01-23,Sucursal 1,PAN-00003,Pan Integral,2,5000,0,10000,Tarjeta de Débito,C00155
123,2023-03-09,Sucursal 3,PAN-00003,Pan Integral,2,5000,0,10000,Tarjeta de Crédito,C00233
480,2023-09-04,Sucursal 3,PAN-00003,Pan Integral,2,5000,0,10000,Tarjeta de Crédito,C00104
658,2023-03-24,Sucursal 2,PAN-00003,Pan Integral,2,5000,0,10000,Transferencia,C00202
1146,2023-04-07,Sucursal 2,PAN-00003,Pan Integral,2,5000,0,10000,Tarjeta de Débito,C00280
1287,2023-02-09,Sucursal 1,PAN-00003,Pan Integral,2,5000,0,10000,Tarjeta de Crédito,C00259
1360,2023-01-17,Sucursal 3,PAN-00003,Pan Integral,2,5000,0,10000,Transferencia,C00172
1863,2023-10-18,Sucursal 3,PAN-00003,Pan Integral,2,5000,0,10000,Tarjeta de Débito,C00120
2019,2023-05-24,Sucursal 1,PAN-00003,Pan Integral,2,5000,0,10000,Efectivo,C00116
2211,2023-10-30,Sucursal 2,PAN-00003,Pan Integral,2,5000,0,10000,Tarjeta de Crédito,C00015
2352,2023-01-31,Sucursal 1,PAN-00003,Pan Integral,2,5000,0,10000,Efectivo,C00075
2573,2023-12-14,Sucursal 1,PAN-00003,Pan Integral,2,5000,0,10000,Efectivo,C00142
2898,2023-04-28,Sucursal 2,PAN-00003,Pan Integral,2,5000,0,10000,Tarjeta de Débito,C00005
2907,2023-06-12,Sucursal 1,PAN-00003,Pan Integral,2,5000,0,10000,Tarjeta de Débito,C00061
2988,2023-01-17,Sucursal 1,PAN-00003,Pan Integral,2,5000,0,10000,Billetera Digital,C00221
3154,2023-05-05,Sucursal 2,PAN-00003,Pan Integral,2,5000,0,10000,Efectivo,C00096
3180,2023-06-08,Sucursal 2,PAN-00003,Pan Integral,2,5000,0,10000,Tarjeta de Crédito,C00208
3196,2023-05-06,Sucursal 3,PAN-00003,Pan Integral,2,5000,0,10000,Tarjeta de Crédito,C00256
3276,2023-03-11,Sucursal 1,PAN-00003,Pan Integral,2,5000,0,10000,Transferencia,C00120
3516,2023-04-10,Sucursal 1,PAN-00003,Pan Integral,2,5000,0,10000,Billetera Digital,C00218
3841,2023-06-02,Sucursal 1,PAN-00003,Pan Integral,2,5000,0,10000,Billetera Digital,C00003
3870,2024-01-20,Sucursal 2,PAN-00003,Pan Integral,2,5000,0,10000,Tarjeta de Crédito,C00013
4095,2023-05-30,Sucursal 2,PAN-00003,Pan Integral,2,5000,0,10000,Tarjeta de Débito,C00175
4132,2023-06-26,Sucursal 1,PAN-00003,Pan Integral,2,5000,0,10000,Transferencia,C00150
4136,2023-11-15,Sucursal 1,PAN-00003,Pan Integral,2,5000,0,10000,Tarjeta de Débito,C00121
4145,2023-04-21,Sucursal 2,PAN-00003,Pan Integral,2,5000,0,10000,Billetera Digital,C00171
4163,2023-11-28,Sucursal 1,PAN-00003,Pan Integral,2,5000,0,10000,Tarjeta de Débito,C00232
4332,2023-04-06,Sucursal 1,PAN-00003,Pan Integral,2,5000,0,10000,Tarjeta de Débito,C00058
4429,2023-04-24,Sucursal 1,PAN-00003,Pan Integral,2,5000,0,10000,Tarjeta de Débito,C00035
4556,2023-12-10,Sucursal 3,PAN-00003,Pan Integral,2,5000,0,10000,Transferencia,C00035
4705,2023-04-26,Sucursal 3,PAN-00003,Pan Integral,2,5000,0,10000,Efectivo,C00109
4785,2023-01-06,Sucursal 2,PAN-00003,Pan Integral,2,5000,0,10000,Tarjeta de Débito,C00284
347,2023-04-26,Sucursal 2,VER-00002,Lechuga Orgánica,5,2000,0,10000,Transferencia,C00139
1003,2023-07-27,Sucursal 3,VER-00002,Lechuga Orgánica,5,2000,0,10000,Transferencia,C00046
1319,2023-01-06,Sucursal 2,VER-00002,Lechuga Orgánica,5,2000,0,10000,Transferencia,C00104
1444,2023-05-27,Sucursal 3,VER-00002,Lechuga Orgánica,5,2000,0,10000,Billetera Digital,C00141
1960,2023-06-22,Sucursal 3,VER-00002,Lechuga Orgánica,5,2000,0,10000,Tarjeta de Débito,C00256
2186,2023-06-02,Sucursal 1,VER-00002,Lechuga Orgánica,5,2000,0,10000,Tarjeta de Débito,C00126
2261,2023-06-24,Sucursal 2,VER-00002,Lechuga Orgánica,5,2000,0,10000,Tarjeta de Débito,C00258
2370,2023-11-04,Sucursal 3,VER-00002,Lechuga Orgánica,5,2000,0,10000,Billetera Digital,C00294
2711,2023-08-12,Sucursal 1,VER-00002,Lechuga Orgánica,5,2000,0,10000,Tarjeta de Crédito,C00218
2883,2023-09-02,Sucursal 2,VER-00002,Lechuga Orgánica,5,2000,0,10000,Tarjeta de Débito,C00038
2884,2023-02-05,Sucursal 2,VER-00002,Lechuga Orgánica,5,2000,0,10000,Tarjeta de Crédito,C00184
2937,2023-10-22,Sucursal 3,VER-00002,Lechuga Orgánica,5,2000,0,10000,Tarjeta de Crédito,C00046
2985,2023-07-19,Sucursal 3,VER-00002,Lechuga Orgánica,5,2000,0,10000,Efectivo,C00133
3124,2023-01-22,Sucursal 2,VER-00002,Lechuga Orgánica,5,2000,0,10000,Tarjeta de Crédito,C00253
3425,2023-03-16,Sucursal 3,VER-00002,Lechuga Orgánica,5,2000,0,10000,Billetera Digital,C00051
3934,2024-01-21,Sucursal 2,VER-00002,Lechuga Orgánica,5,2000,0,10000,Billetera Digital,C00233
3947,2023-08-18,Sucursal 3,VER-00002,Lechuga Orgánica,5,2000,0,10000,Billetera Digital,C00266
4302,2023-12-16,Sucursal 1,VER-00002,Lechuga Orgánica,5,2000,0,10000,Efectivo,C00123
436,2023-05-05,Sucursal 1,LAC-00004,Leche Entera,3,3500,500,10000,Tarjeta de Débito,C00284
962,2023-11-04,Sucursal 3,LAC-00004,Leche Entera,3,3500,500,10000,Transferencia,C00025
1604,2024-01-18,Sucursal 1,LAC-00004,Leche Entera,3,3500,500,10000,Efectivo,C00032
2720,2023-05-03,Sucursal 2,LAC-00004,Leche Entera,3,3500,500,10000,Billetera Digital,C00041
3456,2023-01-29,Sucursal 2,LAC-00004,Leche Entera,3,3500,500,10000,Efectivo,C00038
3943,2023-07-03,Sucursal 1,LAC-00004,Leche Entera,3,3500,500,10000,Transferencia,C00139
4101,2023-08-06,Sucursal 2,LAC-00004,Leche Entera,3,3500,500,10000,Tarjeta de Débito,C00290
4689,2024-01-28,Sucursal 3,LAC-00004,Leche Entera,3,3500,500,10000,Tarjeta de Débito,C00263
4810,2023-12-23,Sucursal 1,LAC-00004,Leche Entera,3,3500,500,10000,Efectivo,C00248
24,2023-06-11,Sucursal 3,BEB-00005,Agua Mineral,5,2000,0,10000,Efectivo,C00128
137,2023-10-24,Sucursal 1,BEB-00005,Agua Mineral,5,2000,0,10000,Tarjeta de Débito,C00212
847,2023-02-03,Sucursal 3,BEB-00005,Agua Mineral,5,2000,0,10000,Transferencia,C00236
918,2023-01-20,Sucursal 1,BEB-00005,Agua Mineral,5,2000,0,10000,Tarjeta de Crédito,C00213
1061,2023-11-26,Sucursal 2,BEB-00005,Agua Mineral,5,2000,0,10000,Efectivo,C00293
1209,2023-01-03,Sucursal 3,BEB-00005,Agua Mineral,5,2000,0,10000,Tarjeta de Crédito,C00041
1240,2023-11-18,Sucursal 3,BEB-00005,Agua Mineral,5,2000,0,10000,Tarjeta de Débito,C00016
1370,2023-07-17,Sucursal 1,BEB-00005,Agua Mineral,5,2000,0,10000,Transferencia,C00227
1747,2023-12-17,Sucursal 3,BEB-00005,Agua Mineral,5,2000,0,10000,Transferencia,C00092
1751,2023-03-05,Sucursal 1,BEB-00005,Agua Mineral,5,2000,0,10000,Tarjeta de Crédito,C00124
1808,2024-01-19,Sucursal 1,BEB-00005,Agua Mineral,5,2000,0,10000,Transferencia,C00038
2324,2023-06-13,Sucursal 1,BEB-00005,Agua Mineral,5,2000,0,10000,Efectivo,C00260
2419,2023-05-16,Sucursal 3,BEB-00005,Agua Mineral,5,2000,0,10000,Transferencia,C00090
2527,2023-05-21,Sucursal 2,BEB-00005,Agua Mineral,5,2000,0,10000,Efectivo,C00057
2669,2023-10-29,Sucursal 1,BEB-00005,Agua Mineral,5,2000,0,10000,Tarjeta de Crédito,C00142
2699,2023-06-20,Sucursal 3,BEB-00005,Agua Mineral,5,2000,0,10000,Billetera Digital,C00119
3817,2023-10-20,Sucursal 2,BEB-00005,Agua Mineral,5,2000,0,10000,Tarjeta de Crédito,C00179
3864,2023-03-15,Sucursal 3,BEB-00005,Agua Mineral,5,2000,0,10000,Tarjeta de Crédito,C00237
4364,2023-11-01,Sucursal 1,BEB-00005,Agua Mineral,5,2000,0,10000,Efectivo,C00027
4410,2023-05-16,Sucursal 1,BEB-00005,Agua Mineral,5,2000,0,10000,Tarjeta de Crédito,C00201
4415,2023-02-13,Sucursal 1,BEB-00005,Agua Mineral,5,2000,0,10000,Tarjeta de Crédito,C00242
2171,2023-05-28,Sucursal 3,PER-00008,Shampoo Anticaspa,1,12000,1500,10500,Transferencia,C00211
2383,2023-08-12,Sucursal 2,PER-00008,Shampoo Anticaspa,1,12000,1500,10500,Tarjeta de Crédito,C00222
2551,2023-10-08,Sucursal 2,PER-00008,Shampoo Anticaspa,1,12000,1500,10500,Efectivo,C00048
3830,2023-05-23,Sucursal 2,PER-00008,Shampoo Anticaspa,1,12000,1500,10500,Transferencia,C00191
4165,2023-04-21,Sucursal 1,PER-00008,Shampoo Anticaspa,1,12000,1500,10500,Tarjeta de Débito,C00079
4251,2023-06-11,Sucursal 1,PER-00008,Shampoo Anticaspa,1,12000,1500,10500,Efectivo,C00260
4502,2023-04-29,Sucursal 3,PER-00008,Shampoo Anticaspa,1,12000,1500,10500,Tarjeta de Débito,C00214
773,2023-07-01,Sucursal 2,FRT-00001,Manzana Gala,2,6000,1500,10500,Tarjeta de Crédito,C00147
876,2023-04-29,Sucursal 2,FRT-00001,Manzana Gala,2,6000,1500,10500,Efectivo,C00188
1324,2023-07-07,Sucursal 1,FRT-00001,Manzana Gala,2,6000,1500,10500,Tarjeta de Crédito,C00220
1763,2023-06-26,Sucursal 2,FRT-00001,Manzana Gala,2,6000,1500,10500,Transferencia,C00167
1864,2023-12-12,Sucursal 2,FRT-00001,Manzana Gala,2,6000,1500,10500,Efectivo,C00276
2901,2023-07-29,Sucursal 1,FRT-00001,Manzana Gala,2,6000,1500,10500,Tarjeta de Débito,C00288
3660,2023-11-23,Sucursal 3,FRT-00001,Manzana Gala,2,6000,1500,10500,Tarjeta de Crédito,C00290
3865,2023-04-08,Sucursal 2,FRT-00001,Manzana Gala,2,6000,1500,10500,Transferencia,C00250
3970,2023-10-22,Sucursal 3,FRT-00001,Manzana Gala,2,6000,1500,10500,Tarjeta de Débito,C00169
4079,2023-12-22,Sucursal 2,FRT-00001,Manzana Gala,2,6000,1500,10500,Billetera Digital,C00116
4939,2023-12-23,Sucursal 3,FRT-00001,Manzana Gala,2,6000,1500,10500,Transferencia,C00294
4943,2023-03-23,Sucursal 1,FRT-00001,Manzana Gala,2,6000,1500,10500,Transferencia,C00010
392,2024-01-30,Sucursal 3,VER-00002,Lechuga Orgánica,6,2000,1500,10500,Efectivo,C00158
2870,2023-07-02,Sucursal 1,VER-00002,Lechuga Orgánica,6,2000,1500,10500,Efectivo,C00259
4048,2023-10-07,Sucursal 3,VER-00002,Lechuga Orgánica,6,2000,1500,10500,Tarjeta de Débito,C00015
4839,2023-12-25,Sucursal 1,VER-00002,Lechuga Orgánica,6,2000,1500,10500,Transferencia,C00074
568,2023-12-19,Sucursal 1,LAC-00004,Leche Entera,3,3500,0,10500,Billetera Digital,C00119
641,2023-08-23,Sucursal 3,LAC-00004,Leche Entera,3,3500,0,10500,Transferencia,C00205
939,2023-09-03,Sucursal 1,LAC-00004,Leche Entera,3,3500,0,10500,Transferencia,C00256
1379,2023-02-22,Sucursal 2,LAC-00004,Leche Entera,3,3500,0,10500,Billetera Digital,C00081
1453,2023-10-07,Sucursal 2,LAC-00004,Leche Entera,3,3500,0,10500,Transferencia,C00105
1768,2023-09-24,Sucursal 2,LAC-00004,Leche Entera,3,3500,0,10500,Efectivo,C00003
1839,2023-01-05,Sucursal 1,LAC-00004,Leche Entera,3,3500,0,10500,Tarjeta de Crédito,C00279
1901,2023-03-19,Sucursal 1,LAC-00004,Leche Entera,3,3500,0,10500,Tarjeta de Débito,C00017
2512,2023-04-08,Sucursal 3,LAC-00004,Leche Entera,3,3500,0,10500,Transferencia,C00267
2739,2023-01-06,Sucursal 2,LAC-00004,Leche Entera,3,3500,0,10500,Transferencia,C00040
2773,2023-07-21,Sucursal 2,LAC-00004,Leche Entera,3,3500,0,10500,Billetera Digital,C00077
2867,2023-07-09,Sucursal 3,LAC-00004,Leche Entera,3,3500,0,10500,Tarjeta de Crédito,C00133
2982,2023-11-24,Sucursal 3,LAC-00004,Leche Entera,3,3500,0,10500,Tarjeta de Crédito,C00106
3282,2023-12-12,Sucursal 1,LAC-00004,Leche Entera,3,3500,0,10500,Tarjeta de Crédito,C00294
3377,2024-01-15,Sucursal 2,LAC-00004,Leche Entera,3,3500,0,10500,Billetera Digital,C00276
3438,2023-09-30,Sucursal 1,LAC-00004,Leche Entera,3,3500,0,10500,Efectivo,C00277
3484,2023-03-17,Sucursal 3,LAC-00004,Leche Entera,3,3500,0,10500,Tarjeta de Crédito,C00085
3731,2024-01-08,Sucursal 1,LAC-00004,Leche Entera,3,3500,0,10500,Tarjeta de Crédito,C00024
3877,2023-02-02,Sucursal 1,LAC-00004,Leche Entera,3,3500,0,10500,Tarjeta de Crédito,C00049
3926,2023-11-09,Sucursal 1,LAC-00004,Leche Entera,3,3500,0,10500,Tarjeta de Débito,C00025
169,2023-01-07,Sucursal 2,ABA-00009,Arroz Blanco,3,4000,1500,10500,Efectivo,C00297
312,2023-06-10,Sucursal 3,ABA-00009,Arroz Blanco,3,4000,1500,10500,Tarjeta de Crédito,C00077
1051,2023-05-21,Sucursal 2,ABA-00009,Arroz Blanco,3,4000,1500,10500,Efectivo,C00017
1116,2023-06-07,Sucursal 1,ABA-00009,Arroz Blanco,3,4000,1500,10500,Efectivo,C00180
1935,2023-07-15,Sucursal 1,ABA-00009,Arroz Blanco,3,4000,1500,10500,Tarjeta de Crédito,C00015
3869,2023-12-08,Sucursal 1,ABA-00009,Arroz Blanco,3,4000,1500,10500,Tarjeta de Débito,C00085
4157,2023-10-10,Sucursal 1,ABA-00009,Arroz Blanco,3,4000,1500,10500,Tarjeta de Crédito,C00184
4342,2023-07-21,Sucursal 1,ABA-00009,Arroz Blanco,3,4000,1500,10500,Efectivo,C00170
1076,2023-03-18,Sucursal 1,BEB-00005,Agua Mineral,6,2000,1500,10500,Efectivo,C00150
1471,2023-04-08,Sucursal 2,BEB-00005,Agua Mineral,6,2000,1500,10500,Tarjeta de Débito,C00004
1957,2023-01-14,Sucursal 2,BEB-00005,Agua Mineral,6,2000,1500,10500,Tarjeta de Crédito,C00227
2148,2023-11-03,Sucursal 3,BEB-00005,Agua Mineral,6,2000,1500,10500,Efectivo,C00232
2441,2023-12-23,Sucursal 3,BEB-00005,Agua Mineral,6,2000,1500,10500,Billetera Digital,C00105
3828,2023-09-12,Sucursal 3,BEB-00005,Agua Mineral,6,2000,1500,10500,Billetera Digital,C00257
617,2023-09-14,Sucursal 2,PER-00008,Shampoo Anticaspa,1,12000,1000,11000,Tarjeta de Crédito,C00161
761,2023-03-09,Sucursal 2,PER-00008,Shampoo Anticaspa,1,12000,1000,11000,Transferencia,C00211
1500,2023-05-18,Sucursal 3,PER-00008,Shampoo Anticaspa,1,12000,1000,11000,Transferencia,C00238
1627,2023-01-23,Sucursal 1,PER-00008,Shampoo Anticaspa,1,12000,1000,11000,Billetera Digital,C00202
2190,2023-06-05,Sucursal 2,PER-00008,Shampoo Anticaspa,1,12000,1000,11000,Tarjeta de Crédito,C00028
2377,2023-04-19,Sucursal 1,PER-00008,Shampoo Anticaspa,1,12000,1000,11000,Billetera Digital,C00076
2716,2024-01-26,Sucursal 3,PER-00008,Shampoo Anticaspa,1,12000,1000,11000,Efectivo,C00076
3431,2023-09-05,Sucursal 3,PER-00008,Shampoo Anticaspa,1,12000,1000,11000,Transferencia,C00225
3852,2023-12-12,Sucursal 2,PER-00008,Shampoo Anticaspa,1,12000,1000,11000,Tarjeta de Débito,C00109
12,2023-11-15,Sucursal 3,FRT-00001,Manzana Gala,2,6000,1000,11000,Transferencia,C00224
384,2023-07-30,Sucursal 3,FRT-00001,Manzana Gala,2,6000,1000,11000,Transferencia,C00030
2088,2023-08-11,Sucursal 3,FRT-00001,Manzana Gala,2,6000,1000,11000,Transferencia,C00162
2569,2024-01-16,Sucursal 2,FRT-00001,Manzana Gala,2,6000,1000,11000,Billetera Digital,C00242
2848,2023-06-24,Sucursal 2,FRT-00001,Manzana Gala,2,6000,1000,11000,Billetera Digital,C00013
4090,2023-07-26,Sucursal 2,FRT-00001,Manzana Gala,2,6000,1000,11000,Billetera Digital,C00277
4926,2023-10-17,Sucursal 2,FRT-00001,Manzana Gala,2,6000,1000,11000,Tarjeta de Débito,C00161
258,2023-03-30,Sucursal 3,VER-00002,Lechuga Orgánica,6,2000,1000,11000,Transferencia,C00165
286,2023-07-11,Sucursal 2,VER-00002,Lechuga Orgánica,6,2000,1000,11000,Tarjeta de Débito,C00113
461,2023-02-17,Sucursal 3,VER-00002,Lechuga Orgánica,6,2000,1000,11000,Billetera Digital,C00264
517,2023-07-18,Sucursal 2,VER-00002,Lechuga Orgánica,6,2000,1000,11000,Transferencia,C00027
807,2023-03-11,Sucursal 3,VER-00002,Lechuga Orgánica,6,2000,1000,11000,Tarjeta de Crédito,C00213
854,2023-09-17,Sucursal 2,VER-00002,Lechuga Orgánica,6,2000,1000,11000,Transferencia,C00205
1292,2023-12-11,Sucursal 3,VER-00002,Lechuga Orgánica,6,2000,1000,11000,Tarjeta de Crédito,C00152
1448,2023-03-17,Sucursal 1,VER-00002,Lechuga Orgánica,6,2000,1000,11000,Tarjeta de Crédito,C00090
1797,2023-05-01,Sucursal 2,VER-00002,Lechuga Orgánica,6,2000,1000,11000,Transferencia,C00200
1952,2023-09-20,Sucursal 2,VER-00002,Lechuga Orgánica,6,2000,1000,11000,Tarjeta de Débito,C00146
1970,2023-06-05,Sucursal 2,VER-00002,Lechuga Orgánica,6,2000,1000,11000,Tarjeta de Débito,C00274
2252,2023-11-20,Sucursal 1,VER-00002,Lechuga Orgánica,6,2000,1000,11000,Tarjeta de Débito,C00054
2987,2023-03-29,Sucursal 1,VER-00002,Lechuga Orgánica,6,2000,1000,11000,Efectivo,C00017
4118,2023-07-05,Sucursal 3,VER-00002,Lechuga Orgánica,6,2000,1000,11000,Tarjeta de Débito,C00227
4260,2023-05-16,Sucursal 2,VER-00002,Lechuga Orgánica,6,2000,1000,11000,Billetera Digital,C00079
4931,2023-10-18,Sucursal 1,VER-00002,Lechuga Orgánica,6,2000,1000,11000,Billetera Digital,C00024
211,2023-03-22,Sucursal 1,ABA-00009,Arroz Blanco,3,4000,1000,11000,Transferencia,C00172
1562,2023-02-06,Sucursal 3,ABA-00009,Arroz Blanco,3,4000,1000,11000,Tarjeta de Crédito,C00245
1582,2023-05-03,Sucursal 3,ABA-00009,Arroz Blanco,3,4000,1000,11000,Tarjeta de Débito,C00211
2394,2023-02-11,Sucursal 3,ABA-00009,Arroz Blanco,3,4000,1000,11000,Tarjeta de Crédito,C00086
2780,2023-04-03,Sucursal 2,ABA-00009,Arroz Blanco,3,4000,1000,11000,Transferencia,C00295
3100,2023-04-28,Sucursal 2,ABA-00009,Arroz Blanco,3,4000,1000,11000,Tarjeta de Débito,C00194
3251,2023-05-09,Sucursal 2,ABA-00009,Arroz Blanco,3,4000,1000,11000,Transferencia,C00232
3764,2023-11-11,Sucursal 1,ABA-00009,Arroz Blanco,3,4000,1000,11000,Efectivo,C00205
4427,2023-05-18,Sucursal 2,ABA-00009,Arroz Blanco,3,4000,1000,11000,Efectivo,C00233
1097,2023-05-13,Sucursal 3,BEB-00005,Agua Mineral,6,2000,1000,11000,Billetera Digital,C00120
2081,2023-01-17,Sucursal 2,BEB-00005,Agua Mineral,6,2000,1000,11000,Efectivo,C00039
2469,2023-03-13,Sucursal 1,BEB-00005,Agua Mineral,6,2000,1000,11000,Efectivo,C00117
2548,2023-01-31,Sucursal 1,BEB-00005,Agua Mineral,6,2000,1000,11000,Billetera Digital,C00079
2916,2023-01-31,Sucursal 2,BEB-00005,Agua Mineral,6,2000,1000,11000,Tarjeta de Débito,C00113
3568,2023-11-05,Sucursal 1,BEB-00005,Agua Mineral,6,2000,1000,11000,Tarjeta de Débito,C00063
4358,2023-08-23,Sucursal 2,BEB-00005,Agua Mineral,6,2000,1000,11000,Tarjeta de Crédito,C00120
4693,2023-04-20,Sucursal 1,BEB-00005,Agua Mineral,6,2000,1000,11000,Tarjeta de Débito,C00097
1498,2023-02-03,Sucursal 1,PER-00008,Shampoo Anticaspa,1,12000,500,11500,Transferencia,C00224
